1410003	北見市常呂町東浜	4407	14405	202111121200	
1410020	北見市南仲町＊	4348	14354	200603011200	
1410021	北見市常呂町常呂＊	4407	14404	200603011200	
1410022	北見市留辺蘂町栄町＊	4347	14336	200606201200	
1410023	北見市留辺蘂町富士見＊	4340	14319	200606201200	
1410030	北見市端野町二区（旧）＊	4352	14357	200304011200	201105121300
1410031	北見市端野町二区＊	4352	14357	201105121300	
1410060	端野町端野＊	4351	14357	200207291200	200304011200
1410070	北見通報所	4349	14355	196110019999	197804059999
1410230	訓子府町東町（旧）＊	4344	14345	200207291200	201105121300
1410231	訓子府町東町＊	4344	14345	201105121300	
1410320	置戸町拓殖＊	4340	14335	200603011200	
1410520	佐呂間町永代町＊	4401	14346	200603011200	
1420000	紋別市南が丘町（旧）	4421	14321	195699999999	200910011300
1420001	紋別市南が丘町	4421	14321	200910011300	
1420020	紋別市幸町＊	4421	14321	200603011200	202211111200
1420021	紋別市北浜町＊	4422	14321	202211111200	
1420200	遠軽町丸瀬布金湧山	4401	14321	199407151200	
1420220	遠軽町学田＊	4406	14332	200603011200	
1420221	遠軽町白滝＊	4353	14310	200603011200	
1420230	遠軽町生田原（旧）＊	4355	14332	200207291200	201105121300
1420231	遠軽町生田原＊	4355	14332	201105121300	
1420620	湧別町栄町＊	4413	14337	200603011200	
1420630	湧別町上湧別（旧）＊	4409	14334	200207291200	201105121300
1420631	湧別町上湧別＊	4409	14334	201105121300	
1420720	滝上町旭町＊	4412	14305	200603011200	
1420820	興部町興部＊	4429	14308	200603011200	
1420920	西興部村西興部＊	4420	14257	200603011200	
1421000	雄武町雄武（旧）	4435	14258	194799999999	200410011200
1421001	雄武町雄武	4435	14258	200410011200	
1450000	胆振伊達市梅本	4228	14053	199604011200	
1450020	胆振伊達市末永町＊	4228	14052	200603011200	
1450021	胆振伊達市大滝区本町＊	4240	14105	200603011200	
1450120	豊浦町大岸＊	4235	14039	200603011200	
1450510	壮瞥町壮瞥温泉	4234	14051	200003300900	200004012035
1450511	壮瞥町滝之町	4234	14054	200004012200	200103221200
1450520	壮瞥町滝之町＊	4233	14053	200603011200	
1450630	洞爺湖町栄町（旧）＊	4233	14046	200207291200	201105121300
1450631	洞爺湖町洞爺町（旧）＊	4239	14050	200207291200	201105121300
1450632	洞爺湖町栄町＊	4233	14046	201105121300	
1450633	洞爺湖町洞爺町＊	4239	14050	201105121300	
1450670	虻田町栄町（旧）	4233	14046	200005091200	200103221200
1460000	室蘭市山手町（旧）	4219	14058	192306999999	200906011200
1460001	室蘭市山手町	4219	14059	200906011200	
1460020	室蘭市寿町＊	4221	14102	200603011200	
1460030	室蘭市東町＊	4221	14101	200504011200	200603011200
1460100	苫小牧市しらかば	4237	14133	194299999999	200411011200
1460101	苫小牧市末広町	4238	14137	200411011200	
1460120	苫小牧市旭町＊	4238	14136	200603011200	
1460200	登別市鉱山	4228	14102	199407151200	
1460220	登別市桜木町＊	4225	14105	200603011200	
1460300	白老町大町	4233	14121	199604011200	
1460320	白老町緑丘＊	4234	14121	200606201200	
1460600	厚真町鹿沼	4237	14155	201210021200	
1460630	厚真町京町（旧）＊	4243	14153	200207291200	201105121300
1460631	厚真町京町＊	4243	14153	201105121300	
1460920	安平町早来北進＊	4246	14149	200603011200	
1460921	安平町追分柏が丘＊	4252	14149	200603011200	
1461020	むかわ町松風＊	4234	14156	200603011200	
1461021	むかわ町穂別＊	4246	14208	200603011200	
1500020	日高地方日高町日高＊	4253	14227	200603011200	
1500021	日高地方日高町門別＊	4229	14203	200603011200	
1500070	日高門別通報所	4231	14202	196301019999	197605109999
1500100	平取町仁世宇	4247	14222	199702031400	
1500120	平取町本町＊	4235	14208	200603011200	
1500121	平取町振内＊	4244	14218	200606201200	
1500170	平取町本町２	4236	14208	199407151200	199702031400
1510030	新冠町北星町（旧）＊	4222	14219	200207291200	201105121300
1510031	新冠町北星町＊	4222	14219	201105121300	
1510300	新ひだか町静内ときわ町	4221	14222	199604011200	200801151030
1510301	新ひだか町静内山手町	4221	14222	200801161500	
1510302	新ひだか町静内御園	4225	14228	201207031200	
1510320	新ひだか町静内御幸町＊	4220	14222	200603011200	
1510321	新ひだか町三石旭町＊	4215	14234	200603011200	
1510322	新ひだか町静内農屋＊	4225	14230	200606201200	
1520000	浦河町潮見（旧）	4210	14247	192799999999	200910011300
1520001	浦河町野深	4217	14245	200707021200	
1520002	浦河町潮見	4210	14247	200910011300	
1520020	浦河町築地＊	4210	14246	200603011200	
1520120	様似町栄町＊	4208	14256	200603011200	
1520200	えりも町本町	4201	14309	199407151200	
1520221	えりも町目黒＊	4208	14319	200606201200	
1520222	えりも町えりも岬＊	4156	14314	200606201200	
1550020	上士幌町清水谷＊	4319	14318	200606201200	
1550030	上士幌町上士幌（旧）＊	4314	14318	200207291200	201105121300
1550031	上士幌町上士幌＊	4314	14318	201105121300	
1550070	糠平通報所	4322	14312	196210019999	197804059999
1550130	鹿追町東町（旧）＊	4306	14259	200207291200	201105121300
1550131	鹿追町東町＊	4306	14259	201105121300	
1550220	新得町２条＊	4304	14250	200603011200	
1550221	新得町トムラウシ＊	4320	14257	200606201200	
1550300	足寄町上螺湾	4318	14346	199407151200	
1550320	足寄町南１条＊	4315	14333	200603011200	
1550420	陸別町陸別＊	4328	14345	200603011200	
1560000	帯広市東４条	4255	14313	189499999999	
1560020	帯広市東６条＊	4256	14313	200603011200	
1560130	音更町元町（旧）＊	4300	14312	200207291200	201105121300
1560131	音更町元町＊	4300	14312	201105121300	
1560220	士幌町士幌＊	4310	14314	200603011200	
1560300	十勝清水町南４条	4301	14253	199604011200	
