観測点番号,震度発表名称,観測点緯度,観測点経度,観測開始年月日時分,観測終了年月日時分
3422241,南房総市千倉町瀬戸＊,34.9833,139.95,201412081200,
3500000,東京千代田区大手町,35.6833,139.75,189801999999,
3500032,東京千代田区九段南（旧）＊,35.7,139.75,200511071200,200707131800
3500033,東京千代田区九段南＊,35.7,139.75,200707131800,201007011200
3500034,東京千代田区富士見＊,35.7,139.75,201007011200,
3500051,東京千代田区麹町＊,35.6833,139.75,199907211200,
3500130,東京中央区築地＊,35.6667,139.7667,199907211200,
3500150,東京中央区日本橋兜町＊,35.6833,139.7833,199907211200,
3500151,東京中央区勝どき（旧）＊,35.65,139.7833,200003281200,201803011200
3500152,東京中央区勝どき（旧２）＊,35.65,139.7833,201803011200,202005081200
3500153,東京中央区勝どき＊,35.65,139.7833,202005081200,
3500200,東京港区海岸,35.6333,139.75,201411271200,
3500230,東京港区芝公園＊,35.65,139.75,200704021200,
3500250,東京港区白金（旧）＊,35.6333,139.7333,199907211200,201612141200
3500251,東京港区南青山（旧）＊,35.6667,139.7167,200003281200,201301161200
3500252,東京港区南青山＊,35.6667,139.7167,201301161200,
3500253,東京港区白金＊,35.6333,139.7333,201612141200,
3500300,東京新宿区西新宿,35.6833,139.7,201411271200,
3500320,東京新宿区上落合＊,35.7167,139.6833,200606201200,
3500330,東京新宿区歌舞伎町（旧）＊,35.7,139.7,199907211200,201406081200
3500331,東京新宿区歌舞伎町（旧２）＊,35.7,139.7,201406081200,201803221200
3500332,東京新宿区歌舞伎町＊,35.7,139.7,202010291200,
3500350,東京新宿区北新宿＊,35.7,139.7,199907211200,200007181200
3500351,東京新宿区百人町＊,35.7,139.7,200007181200,
3500431,東京文京区スポーツセンタ＊,35.7167,139.7333,200904011200,
3500450,東京文京区本郷＊,35.7,139.7667,199907211200,
3500451,東京文京区大塚＊,35.7167,139.7333,200003281200,
3500530,東京台東区東上野（旧）＊,35.7167,139.7833,199907211200,200703051200
3500531,東京台東区東上野（旧２）＊,35.7167,139.7833,200703051200,201912091200
3500532,東京台東区東上野＊,35.7167,139.7833,201912091200,
3500550,東京台東区千束＊,35.7167,139.8,199907211200,
3500600,東京墨田区横川,35.7,139.8167,201411271200,
3500630,東京墨田区吾妻橋＊,35.7167,139.8,199907211200,
3500650,東京墨田区東向島＊,35.7167,139.8167,199907211200,
3500700,東京江東区青海,35.6167,139.7833,201411271200,
3500720,東京江東区越中島＊,35.6667,139.7833,201207031200,
3500730,東京江東区東陽（旧）＊,35.6667,139.8167,199907211200,200606201200
3500731,東京江東区東陽＊,35.6667,139.8167,200606201200,
3500750,東京江東区森下＊,35.6833,139.8,199907211200,
3500751,東京江東区枝川（旧）＊,35.6667,139.8,199907211200,201203271200
3500752,東京江東区亀戸＊,35.7,139.8333,199907211200,
3500753,東京江東区塩浜＊,35.6667,139.8,201203271200,201609201200
3500754,東京江東区枝川＊,35.6667,139.8,201609201200,
3500830,東京品川区広町（旧）＊,35.6167,139.7333,199907211200,200703191200
3500831,東京品川区広町＊,35.6167,139.7333,200703191200,
3500850,東京品川区北品川＊,35.6167,139.7333,199907211200,
3500851,東京品川区平塚＊,35.6167,139.7167,199907211200,
3500930,東京目黒区中央町＊,35.6333,139.7,199907211200,
3501000,東京国際空港（旧）,35.55,139.7833,200707021200,201408051200
3501001,東京国際空港（旧２）,35.55,139.7833,201408051200,202211241200
3501002,東京国際空港,35.5333,139.8,202211241200,
3501030,東京大田区蒲田＊,35.5667,139.7167,200007181200,
3501050,東京大田区大森東＊,35.5833,139.7333,199907211200,
3501051,東京大田区多摩川（旧）＊,35.5667,139.7,199907211200,201611221200
3501052,東京大田区本羽田＊,35.55,139.7333,199907211200,
3501053,東京大田区多摩川＊,35.5667,139.7,201611221200,
3501130,東京世田谷区世田谷＊,35.65,139.65,199907211200,
3501150,東京世田谷区三軒茶屋＊,35.6333,139.6667,199907211200,
3501151,東京世田谷区成城（旧）＊,35.6333,139.6,199907211200,201611251200
3501152,東京世田谷区中町＊,35.6167,139.65,200003281200,
3501153,東京世田谷区成城＊,35.6333,139.6,201611251200,
3501230,東京渋谷区宇田川町（旧）＊,35.6667,139.7,200603221200,201601211200
3501231,東京渋谷区宇田川町＊,35.6667,139.7,201601211200,
3501250,東京渋谷区本町＊,35.6833,139.6833,201108021200,
3501330,東京中野区中野＊,35.7,139.6667,200704021200,
3501350,東京中野区中央（旧）＊,35.7,139.6667,199907211200,201611301200
3501351,東京中野区江古田＊,35.7333,139.6667,200003281200,
3501352,東京中野区中央＊,35.7,139.6667,201611301200,
3501400,東京杉並区阿佐谷（旧）,35.7,139.6333,199604011200,200604031200
3501401,東京杉並区阿佐谷,35.7,139.6333,200604031200,
3501450,東京杉並区桃井＊,35.7167,139.6,199907211200,
3501451,東京杉並区高井戸＊,35.6833,139.6167,199907211200,
3501530,東京豊島区東池袋＊,35.7333,139.7167,199907211200,201505011200
3501531,東京豊島区南池袋＊,35.7333,139.7167,201505011200,
3501630,東京北区西ヶ原＊,35.75,139.75,199907211200,
3501651,東京北区赤羽南（旧）＊,35.7833,139.7167,199907211200,201612261200
3501652,東京北区神谷＊,35.7833,139.7333,201612261200,202003061200
3501653,東京北区赤羽南＊,35.7833,139.7167,202003061200,
3501730,東京荒川区荒川＊,35.7333,139.7833,199907211200,
3501750,東京荒川区東尾久＊,35.75,139.7667,199907211200,
3501830,東京板橋区高島平（旧）＊,35.7833,139.6667,199907211200,201010201710
3501831,東京板橋区高島平＊,35.7833,139.6667,201010201700,
3501850,東京板橋区板橋＊,35.75,139.7167,199907211200,
3501851,東京板橋区相生町＊,35.7833,139.6833,200003281200,
3501930,東京練馬区豊玉北（旧）＊,35.7333,139.65,199907211200,201002091200
3501931,東京練馬区豊玉北＊,35.7333,139.65,201002091200,
3501950,東京練馬区光が丘（旧）＊,35.7667,139.6333,199907211200,201612071200
3501951,東京練馬区東大泉＊,35.75,139.5833,200003281200,
3501952,東京練馬区光が丘＊,35.7667,139.6333,201612071200,
3502030,東京足立区中央本町＊,35.7667,139.8,199907211200,
3502050,東京足立区千住＊,35.75,139.8,199907211200,201007011200
3502051,東京足立区伊興（旧）＊,35.7833,139.7833,199907211200,201612021200
3502052,東京足立区神明南＊,35.7833,139.8333,200003281200,
3502053,東京足立区千住中居町＊,35.75,139.8,201007011200,
3502054,東京足立区伊興＊,35.7833,139.7833,201612021200,
3502130,東京葛飾区立石＊,35.75,139.85,199907211200,
3502150,東京葛飾区金町（旧）＊,35.7667,139.8667,199907211200,201007011200
3502151,東京葛飾区金町（旧２）＊,35.7667,139.8667,201007011200,201303151200
3502152,東京葛飾区金町＊,35.7667,139.8667,201303151200,
3502200,東京江戸川区中央,35.7,139.8667,199604011200,
3502250,東京江戸川区船堀（旧）＊,35.6833,139.8667,199907211200,201612091200
3502251,東京江戸川区鹿骨＊,35.7167,139.9,199907211200,
3502252,東京江戸川区船堀＊,35.6833,139.8667,201612091200,
3510000,八王子市大横町,35.6667,139.3333,199604011200,
3510020,八王子市堀之内＊,35.6333,139.4,200606201200,
3510050,八王子市石川町＊,35.6667,139.35,199907211200,
3510130,立川市錦町＊,35.7,139.4167,199907211200,201010051200
3510150,立川市泉町＊,35.7167,139.4,199907211200,
3510230,武蔵野市緑町（旧）＊,35.7167,139.5667,200011301200,200710171200
3510231,武蔵野市緑町＊,35.7167,139.5667,200710171200,
3510250,武蔵野市吉祥寺東町（旧）＊,35.7,139.5833,199907211200,201512211200
3510251,武蔵野市吉祥寺南町＊,35.7,139.5833,201512211200,201711241200
3510252,武蔵野市吉祥寺東町＊,35.7,139.5833,201711241200,
3510330,三鷹市野崎（旧）＊,35.6833,139.5667,199907211200,200703011200
3510331,三鷹市野崎（旧２）＊,35.6833,139.5667,200703011200,201903201200
3510332,三鷹市野崎＊,35.6833,139.5667,201903201200,
3510430,東京府中市本町＊,35.6667,139.4833,199907211200,201008031730
3510431,東京府中市寿町＊,35.6667,139.4833,201008031730,
3510450,東京府中市白糸台＊,35.6667,139.5,200003281200,201612161200
3510451,東京府中市朝日町＊,35.6667,139.5167,201612161200,
3510530,昭島市田中町＊,35.7,139.35,199907211200,
3510630,調布市小島町＊,35.65,139.5333,199907211200,
3510650,調布市西つつじヶ丘＊,35.65,139.5667,200003281200,
3510720,町田市忠生（旧）＊,35.5833,139.4167,200606201200,201306211200
3510721,町田市忠生＊,35.5833,139.4167,201306211200,
3510730,町田市役所（旧）＊,35.55,139.45,199907211200,200704021200
3510731,町田市役所＊,35.55,139.45,200704021200,201207151200
3510732,町田市森野＊,35.55,139.4333,201207151200,
3510750,町田市中町（旧）＊,35.55,139.45,199907211200,201612211200
3510751,町田市中町＊,35.55,139.45,201612211200,201711201200
3510752,町田市本町田＊,35.5667,139.4333,201711201200,
3510820,小金井市本町＊,35.7,139.5,200603011200,
3510930,小平市小川町（旧）＊,35.7333,139.4833,200105101200,200702261200
3510931,小平市小川町＊,35.7333,139.4833,200702261200,
3511030,日野市神明＊,35.6667,139.4,199907211200,
3511131,東村山市本町＊,35.75,139.4667,201007011200,
3511150,東村山市美住町（旧）＊,35.75,139.45,199907211200,201612161200
3511151,東村山市美住町＊,35.75,139.45,201612161200,
3511200,国分寺市戸倉（旧）,35.7167,139.4667,199604011200,200910011300
3511201,国分寺市戸倉,35.7167,139.4667,200910151500,
3511210,国分寺市戸倉（旧２）,35.7167,139.4667,200910011300,200910151500
3511250,国分寺市本多＊,35.7,139.4833,199907211200,
3511330,国立市富士見台＊,35.6833,139.45,199907211200,
3511430,西東京市南町＊,35.7333,139.5333,199907211200,200511071200
3511440,西東京市中町（旧）＊,35.7333,139.5667,200511071200,201007011200
3511441,西東京市中町＊,35.7333,139.5667,201007011200,
3511650,福生市福生＊,35.75,139.3167,199907211200,202002041200
3511651,福生市熊川＊,35.7333,139.3333,202002041200,
3511730,狛江市和泉本町（旧）＊,35.6333,139.5833,200606201200,201702011200
3511731,狛江市和泉本町＊,35.6333,139.5833,201702011200,
3511830,東大和市中央＊,35.75,139.4333,200608011200,
3511940,清瀬市中里（旧）＊,35.7833,139.5333,200704021200,202104261200
3511941,清瀬市中里＊,35.7833,139.5333,202104261200,
3511950,清瀬市中清戸（旧）＊,35.7833,139.5333,199907211200,202102091200
3511951,清瀬市中清戸＊,35.7833,139.5333,202102091200,
3512030,東久留米市本町＊,35.75,139.5333,199907211200,
3512130,武蔵村山市本町（旧）＊,35.75,139.3833,199907211200,200703201200
3512131,武蔵村山市本町＊,35.75,139.3833,200703201200,
3512230,多摩市関戸（旧）＊,35.6333,139.45,199907211200,201003311300
3512231,多摩市関戸＊,35.6333,139.45,201003311300,
3512250,多摩市鶴牧＊,35.6167,139.4167,199907211200,
3512330,稲城市東長沼＊,35.6333,139.5,199907211200,
3512430,羽村市緑ヶ丘＊,35.7667,139.3167,199907211200,
3512530,瑞穂町箱根ヶ崎（旧）＊,35.7667,139.35,199907211200,201912271200
3512531,瑞穂町箱根ヶ崎＊,35.7667,139.35,201912271200,
3520000,青梅市東青梅,35.7833,139.2667,199604011200,
3520050,青梅市日向和田＊,35.7833,139.2333,199907211200,
3520150,あきる野市伊奈（旧）＊,35.7333,139.25,199907211200,201601251200
3520151,あきる野市伊奈＊,35.7333,139.25,201601251200,
3520240,日の出町平井＊,35.75,139.25,200704021200,
3520321,檜原村本宿＊,35.7333,139.15,200606201200,
3520340,檜原村役場＊,35.7333,139.15,200704021200,
3520450,奥多摩町氷川（旧）＊,35.8,139.1,199907211200,201306261200
3520451,奥多摩町氷川（旧２）＊,35.8,139.1,201306261200,201612221200
3520452,奥多摩町氷川＊,35.8,139.1,201702211200,
3540000,神津島村金長,34.1833,139.1333,199205111200,
3540030,神津島村役場（旧）＊,34.2,139.1333,199907211200,201003311300
3540031,神津島村役場＊,34.2,139.1333,201003311300,
3550000,伊豆大島町元町（旧）,34.75,139.3667,193810019999,201003311300
3550001,伊豆大島町津倍付,34.7667,139.3667,199407151200,199703281600
3550002,伊豆大島町差木地（旧）,34.7167,139.4333,199703281600,200203201200
3550003,伊豆大島町差木地,34.6833,139.4167,200203201200,
3550004,伊豆大島町元町,34.75,139.35,201003311300,
3550020,伊豆大島町岡田（旧）＊,34.7833,139.3833,200606201200,201010051200
3550021,伊豆大島町波浮港＊,34.6833,139.4333,200606201200,
3550070,伊豆大島支庁（臨時）,34.7667,139.3667,198611251700,198612131900
3550071,伊豆大島元町基地,34.7667,139.35,198612131900,198704999999
3550072,伊豆大島町岡田,34.7833,139.3833,201408041600,
3560000,東京利島村東山,34.5167,139.2833,201207031200,
3560010,東京利島村,34.5333,139.2833,200007241700,201207031200
3560100,新島村大原,34.35,139.2667,201101061200,
3560101,新島村式根島,34.3333,139.2167,201207031200,
3560110,新島村本村２,34.3667,139.2667,199607171900,199907211200
3560111,新島村川原,34.3667,139.2667,200007171200,200503011200
3560112,新島村式根島（旧）,34.3333,139.2167,200007171200,201207031200
3560130,新島村本村＊,34.3833,139.25,199907211200,
3560170,新島測候所,34.3667,139.25,999999999999,199003319999
3570000,三宅村神着（旧）,34.1167,139.5167,194299999999,201502191200
3570001,三宅村阿古（旧）,34.0667,139.5167,199407151200,201301071200
3570003,三宅村神着,34.1167,139.5167,201502191200,
3570004,三宅村坪田,34.0667,139.55,201607281200,
3570010,三宅村坪田（旧）,34.0833,139.5667,200006281200,200811041200
3570011,三宅村阿古２,34.0833,139.4833,200006291200,200503011200
3570012,三宅村役場臨時庁舎,34.0667,139.4833,200811041200,201610131200
3570020,三宅村阿古＊,34.0833,139.4833,201007011200,
3570100,御蔵島村西川,33.9,139.5833,201207031200,
3570110,御蔵島村,33.9,139.6,200007311900,201207031200
3580000,八丈町大賀郷（旧）,33.1,139.7833,190701019999,200312011200
3580001,八丈町三根（旧）,33.1167,139.8167,199699999999,200908211500
3580002,八丈町大賀郷西見,33.1167,139.7833,200312011200,201003311300
3580003,八丈町樫立,33.0667,139.8,200904011200,
3580004,八丈町三根,33.1167,139.8,201003311300,
3580020,八丈町大賀郷金土川＊,33.1167,139.7833,200606201200,201006049999
3580021,八丈町富士グランド＊,33.1167,139.8,201006049999,
3580070,鳥島観測所,30.4833,140.3,999999999999,196511159999
3580071,八丈町大賀郷２,33.1167,139.7833,199504131500,199699999999
3580100,青ヶ島村,32.4667,139.7667,201207031200,
3580110,青ヶ島村（旧）,32.4667,139.7667,200107062000,201207031200
3590000,小笠原村父島西町,27.1,142.1833,197499999999,
3590001,小笠原村父島三日月山,27.1,142.1833,199407151200,
3590002,小笠原村母島（旧）,26.6333,142.1667,200707021200,201303271200
3590003,小笠原村母島,26.6333,142.1833,201303271200,
3600040,横浜鶴見区下末吉＊,35.5167,139.6667,199711101200,200503221200
3600041,横浜鶴見区鶴見＊,35.5,139.6833,199711101200,
3600042,横浜鶴見区馬場＊,35.5167,139.65,200503221200,
3600043,横浜鶴見区末広町＊,35.4833,139.6833,201210021200,
3600140,横浜神奈川区神大寺＊,35.4833,139.6167,199711101200,
3600141,横浜神奈川区白幡上町＊,35.4833,139.6333,199711101200,201301071200
3600142,横浜神奈川区広台太田町＊,35.4833,139.6333,201210021200,
3600240,横浜西区みなとみらい＊,35.4667,139.6333,199711101200,
3600241,横浜西区浜松町＊,35.45,139.6167,199711101200,
3600300,横浜中区山手町,35.4333,139.65,189701999999,
3600320,横浜中区山田町＊,35.4333,139.6333,200408091200,201010051200
3600340,横浜中区山下町＊,35.4333,139.65,199711101200,
3600341,横浜中区山吹町＊,35.4333,139.6333,199711101200,
3600342,横浜中区日本大通＊,35.45,139.65,201003311300,
3600440,横浜南区別所＊,35.4167,139.6,199711101200,201301071200
3600441,横浜南区六ツ川＊,35.4167,139.5833,199711101200,
3600442,横浜南区大岡＊,35.4167,139.6,201210021200,
3600540,横浜保土ケ谷区神戸町＊,35.45,139.6,199711101200,
3600541,横浜保土ケ谷区上菅田町＊,35.4833,139.5667,199711101200,
3600640,横浜磯子区磯子＊,35.4,139.6167,199711101200,
3600641,横浜磯子区洋光台＊,35.3667,139.6,199711101200,
3600740,横浜金沢区白帆＊,35.3833,139.65,199711101200,
3600741,横浜金沢区寺前＊,35.3333,139.6333,199711101200,
3600742,横浜金沢区釜利谷南＊,35.3333,139.6,201210021200,
